tp_prob	median_p_hwe	median_p_hwe_1_percent	median_p_hwe_5_percent	median_p_hwe_euro	median_p_hwe_1_percent_euro	median_p_hwe_5_percent_euro
0.5	2.11684243894676	16.056705405551956	18.334178284426546	0.5697885924942867	5.404813073684405	5.531494287420047
0.51	2.109925380715386	16.005496045705968	18.28247804293477	0.5651853239045769	5.356231486913147	5.485051894881691
0.52	2.109689564061048	15.979240018703802	18.250996622609744	0.5636520900662847	5.329258148209039	5.456324383070003
0.53	2.1041527958240853	15.934913960048943	18.201108105760607	0.5594609837285668	5.282910257652467	5.4091735564866745
0.54	2.0950567739631407	15.864133614131015	18.09702993942584	0.5519987375318426	5.199919270869168	5.30779183855062
0.55	2.089134993414163	15.808963687613108	18.025714505463768	0.5474440620410013	5.146995161364776	5.246910681511148
0.56	2.0827079691872585	15.756990472876826	17.968726337852534	0.5428264272486872	5.097675935224114	5.195957247851477
0.5700000000000001	2.0823653379263054	15.733305892551522	17.94292795036828	0.5414608542474308	5.07503698836312	5.172382761641275
0.58	2.0781095452533918	15.682928263004756	17.88093745372845	0.5373019680690999	5.0245418951838445	5.114683825573238
0.59	2.071859993953193	15.626946438826335	17.815689757207128	0.5325093738924291	4.970794201824507	5.0575253977495915
0.6	2.0613997016364753	15.546131924297294	17.73036048545459	0.5256793186519935	4.897970974969696	4.981259638942789
0.61	2.0200034027927485	15.307524677527235	17.432293462925223	0.5021641304105486	4.6895839396588	4.740762120729696
0.62	2.0196521754524506	15.271523194367346	17.40196524457625	0.4994194111671498	4.649611669312892	4.7164527075586244
0.63	2.025271247473676	15.239014414905053	17.373933110476067	0.49957465057393297	4.62280398619483	4.692484841869657
0.64	2.0282747470384375	15.163757148777378	17.32052240822244	0.4981574925216565	4.574709714420613	4.65626165611817
0.65	2.024272004766849	15.137076496635613	17.291914544183403	0.4957391927485458	4.549190526278581	4.6286608136272775
0.66	2.0229746615134387	15.102458626910986	17.244468051411047	0.49285519722595217	4.508028060427892	4.580669441156804
0.67	2.021729054636283	15.063361368021159	17.197491693296694	0.49051879056984293	4.47145096202625	4.539828270459023
0.68	2.0149101763165644	14.994533194125706	17.14523735557913	0.4887992166122508	4.443129368615952	4.5190350157667485
0.6900000000000001	2.0172373474725473	14.98227811059186	17.130386303617705	0.4883991125297121	4.4287884720956265	4.503091945003025
0.7000000000000001	2.018440349276365	14.966915045189275	17.11294700375659	0.48769858266319516	4.413247994636367	4.485513568194297
0.71	2.0315131228846157	14.932531840717978	17.0739011269506	0.4887331819185589	4.379635203364083	4.4482302432721585
0.72	2.0581517129612372	14.909315294873105	17.047988296259447	0.4937896601789682	4.357781164264748	4.42427570709091
0.73	2.101177547370283	14.806205312100959	16.978171480322672	0.5053301585393529	4.334555590503615	4.407383039117206
0.74	2.1033363016113342	14.774889700505947	16.943962049999666	0.5035911602372884	4.3020298573039035	4.373130543775169
0.75	2.10075639990214	14.748192495270937	16.91243024138625	0.5006856864878781	4.269757647655665	4.336824695950027
0.76	2.0947294799910794	14.678466636146217	16.835124223697246	0.4946042358741864	4.198951049952594	4.260561689436581
0.77	2.0809235170643725	14.672938187433882	16.790036020312247	0.48488010372770796	4.122638188614234	4.154755045276444
0.78	2.074225763662068	14.608307195634465	16.723418601916602	0.47675276263685723	4.030915951806059	4.064826872131475
0.79	2.04723852246189	14.471805253149379	16.598697766153023	0.46366515977487033	3.91827415938711	3.9561464453208908
0.8	2.0397245194385425	14.426975600534611	16.550628226905925	0.45900542019655594	3.8753994779341805	3.904872013319965
0.81	2.0397948387216025	14.450898181070782	16.53586411609066	0.45674154146447715	3.8569787460883735	3.872224338572324
0.8200000000000001	2.03724850188683	14.437091756759132	16.522798893555986	0.4549768033697821	3.8412224817122405	3.8578293122109595
0.8300000000000001	2.034428385945396	14.423586113704372	16.507477054703816	0.45305453904391657	3.824021684936	3.8417003613229155
0.84	2.0286969659955174	14.397773898680125	16.482123146767417	0.449650607163776	3.7954070596898157	3.816723008918971
0.85	2.0194430522361166	14.348153692800599	16.430539977172128	0.44416670666642954	3.7468931759512687	3.7688826293298225
0.86	2.021970270998048	14.32242140537764	16.400802016472205	0.4432742926677464	3.7244577098597054	3.744675670239158
0.87	2.026690080283425	14.314422384277629	16.391813690245137	0.4436527686105336	3.715446802959704	3.7352925810928923
0.88	2.031296400902815	14.306190223331978	16.382224938569028	0.443997080575237	3.70579060978533	3.725467588197145
0.89	2.0338604201532147	14.290857010475042	16.365037260297203	0.44335800912533707	3.6897615622477833	3.708047331736525
0.9	2.0429077726065143	14.26406019972834	16.33286087517585	0.44409907195891013	3.66974982005398	3.686363727286937
0.91	2.0956065132963126	14.231901111521527	16.293037490436113	0.45282780853580723	3.6343096679785427	3.6462770670351965
0.92	2.0777997802427017	14.162810973922479	16.221885633177134	0.44476264342893773	3.578143318994942	3.5862726119357284
0.93	2.0847102283081345	14.147536974620154	16.206234602274996	0.445211086353105	3.5632498045676106	3.5726088050674947
0.9400000000000001	2.10795801950713	14.125600552660394	16.181331617448528	0.44828208136197795	3.5397642039102832	3.548806127571291
0.9500000000000001	2.1949196335901493	14.101021395382185	16.154032964828367	0.46483623794480533	3.5134626101415796	3.5212683928564372
0.96	2.520649807640561	14.119690916566812	16.1755188501255	0.532932401574638	3.5068446666444992	3.507497645509166
0.97	2.8034265603847977	14.060570953018564	16.120334458720986	0.5867466993570973	3.4529152297617047	3.4603525081401623
0.98	2.4878353437870455	10.793440177362799	11.403618929186562	0.273363636657818	1.3652896487762562	0.8377967513766432
0.99	0.0	0.0	0.0	0.0	0.0	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0
